id,table_id,created_at,updated_at,tblidx,wszName,seTblidx,bSeType,byRvType,byExclIdx,byMinLevel,byMaxLevel,byFrequency,wEnchant_Value,byKind,dwEquip,byGroupNo,wMaxValue,bIsSuperior,bIsExcellent,bIsRare,bIsLegendary
75ff4471-ab58-4b93-b8f4-e329b3a00a83,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,1071,ACTIVE_FUNNY_OFFENCE_UP,676,false,0,0,3,255,1,0,21,0,1,41,true,true,true,true
761ee87d-bcc3-4077-8233-4db686c2c2b8,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,553,ACTIVE_DEX_UP,613,false,0,0,3,255,1,0,11,0,1,44,true,true,true,true
76a37869-781f-47c4-a573-bbda2038f074,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,307,ACTIVE_FOC_UP,612,false,0,0,2,255,1,0,6,0,5,53,true,true,true,true
7737f988-e87c-4c8b-b8ed-38cbb2816fe8,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,2005,기공 방어력 상승,609,false,0,4,1,255,3,204,0,30,1,0,true,true,true,true
78422569-6a00-4cd7-ae46-a893bf18380f,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,429,ACTIVE_PHYSICAL_CRITICAL_DAMAGE_UP,658,false,0,0,4,255,1,0,8,0,10,28,true,true,true,true
788c9003-7544-48bf-8567-be38a685208b,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,144,ACTIVE_FOC_UP,612,false,0,0,2,255,1,0,1,0,3,53,true,true,true,true
78a50805-02ff-4f48-bf42-83017a250b48,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,211,ACTIVE_ENERGY_OFFENCE_UP,607,false,0,0,1,255,1,0,4,0,6,104,true,true,true,true
78cf2b18-0007-40e2-a8c4-c83db858ecfc,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,686,ACTIVE_ATTACK_SPEED_UP,617,true,0,0,10,255,1,0,13,0,10,10,true,true,true,true
78fb6cc8-e6ee-4583-9e17-b945811686e1,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,633,ACTIVE_PHYSICAL_CRITICAL,632,false,0,0,5,255,1,0,12,0,9,21,true,true,true,true
790c5f04-2209-4782-bd40-ea6eb50e025c,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,1083,ACTIVE_FUNNY_OFFENCE_UP,676,false,0,0,3,255,1,0,21,0,2,41,true,true,true,true
797289dc-cb0d-4b07-9081-d85258d83697,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,645,ACTIVE_SOL_UP,614,false,0,0,2,255,1,0,12,0,11,53,true,true,true,true
79ab6b16-5e05-4be7-9d31-272b584376f3,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,382,ACTIVE_DEX_UP,613,false,0,0,3,255,1,0,7,0,11,44,true,true,true,true
79c57390-37ca-4978-b4a0-206b7ec25c47,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,754,ACTIVE_PHYSICAL_CRITICAL_DAMAGE_UP,658,false,0,0,4,255,1,0,15,0,1,28,true,true,true,true
79d8022a-fc9f-4aa8-9ec2-24d6a2d51edf,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,911,ACTIVE_POISON_KEEPTIME_DOWN,649,true,0,0,5,255,1,0,18,0,3,20,true,true,true,true
79de7a6a-431f-4776-92cd-da79a00be131,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,664,ACTIVE_PHYSICAL_OFFENCE_UP,606,false,0,0,1,255,1,0,13,0,6,125,true,true,true,true
7a63a21e-66fb-456e-9160-50c6e2ec2f17,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,2038,혼란 지속 시간 감소,645,true,0,26,1,255,3,408,0,64,1,0,true,true,true,true
7aadae56-1b13-43e0-8656-eb77c0b5029a,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,614,ACTIVE_DEX_UP,613,false,0,0,3,255,1,0,12,0,5,44,true,true,true,true
7b2b5973-93b2-4a5c-aadb-1a86df9da102,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,531,ACTIVE_BLOCK_RATE_UP,620,false,0,0,1,255,1,0,10,0,8,352,true,true,true,true
7ba62320-50f7-4c4b-b9cd-07f7e7672330,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,339,ACTIVE_PHYSICAL_DEFENCE_UP,608,false,0,0,1,255,1,0,6,0,12,1350,true,true,true,true
7bc68f92-4195-44f3-a991-ae34af98674b,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,986,ACTIVE_POISON_DEFENCE,680,false,0,0,1,255,1,0,19,0,7,1350,true,true,true,true
7bc8ac45-5e82-4f85-a8ab-d7b14c262f6d,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,925,ACTIVE_STOMACHACHE_DEFENCE,679,false,0,0,1,255,1,0,18,0,5,1350,true,true,true,true
7c273c20-a38a-44cd-9d1a-13bbe3768c5a,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,453,ACTIVE_SOL_UP,614,false,0,0,2,255,1,0,9,0,3,53,true,true,true,true
7c2b8259-d458-4c30-9529-d52d44db8ae9,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,14,ACTIVE_DODGE_RATE_UP,619,false,0,4,2,255,1,0,1,0,0,82,false,false,false,false
7c2d61c8-9f19-49cc-a21a-23d86415cb72,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,187,ACTIVE_CON_UP,611,false,0,0,3,255,1,0,1,0,12,48,true,true,true,true
7cdeefa3-9995-497f-aafe-a21e4a5180a2,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,165,ACTIVE_PHYSICAL_CRITICAL,632,false,0,0,5,255,1,0,1,0,7,21,true,true,true,true
7cf848e4-2603-4be6-83c3-6059a16c1bb8,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,327,ACTIVE_DEX_UP,613,false,0,0,3,255,1,0,6,0,9,44,true,true,true,true
7d471001-9d92-4082-8c06-6e155492c488,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,667,ACTIVE_SOL_UP,614,false,0,0,2,255,1,0,13,0,6,53,true,true,true,true
7d5b927c-9d62-4ab4-9868-e30447e3fe80,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,319,ACTIVE_PHYSICAL_CRITICAL,632,false,0,0,5,255,1,0,6,0,7,21,true,true,true,true
7d5d7ce5-6d3f-4eb6-82cf-5f10879aef6a,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,523,ACTIVE_ENERGY_CRITICAL_DAMAGE_UP,659,false,0,0,4,255,1,0,10,0,6,32,true,true,true,true
7dd448cc-cf24-454b-ac1c-958228a56c41,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,521,ACTIVE_SOL_UP,614,false,0,0,2,255,1,0,10,0,6,53,true,true,true,true
7e067467-3950-4ba2-9170-fc722fa8a6d4,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,616,ACTIVE_PHYSICAL_OFFENCE_UP,606,false,0,0,1,255,1,0,12,0,5,125,true,true,true,true
7e24a8ac-f270-43f1-806f-74abb7f9cd11,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,433,ACTIVE_STR_UP,610,false,0,0,2,255,1,0,8,0,11,57,true,true,true,true
7e7f3228-73b2-452a-9d4f-987dc9bbc705,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,2025,RP 재생속도 상승,629,false,0,20,1,255,3,2040,0,144,1,0,true,true,true,true
7f9b9670-742f-4d65-a056-9557e2fa0868,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,665,ACTIVE_ENERGY_OFFENCE_UP,607,false,0,0,1,255,1,0,13,0,6,104,true,true,true,true
7f9be837-7fcf-40c2-be02-b987584aa5e9,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,157,ACTIVE_ENERGY_OFFENCE_UP,607,false,0,0,1,255,1,0,1,0,6,104,true,true,true,true
7ff57d44-efb0-440c-a385-398986426ed1,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,119,ACTIVE_PHYSICAL_CRITICAL,632,false,0,0,5,255,1,0,0,0,7,21,true,true,true,true
8017ad0d-5f3b-4f97-9055-d4eb5774e908,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,965,ACTIVE_TERROR_KEEPTIME_DOWN,644,true,0,0,5,255,1,0,19,0,4,20,true,true,true,true
801c6c36-7022-4eca-988b-3ba3b7db84c8,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,533,ACTIVE_PHYSICAL_CRITICAL,632,false,0,0,5,255,1,0,10,0,9,21,true,true,true,true
8084bce5-1d9b-4ab8-abd9-fe405e7ae4e1,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,505,ACTIVE_ENERGY_OFFENCE_UP,607,false,0,0,1,255,1,0,10,0,3,104,true,true,true,true
80c9fce0-3c7b-4bad-9c01-1f56a562d860,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,2056,데미지를 받을 때 % 만큼 LP 회복,677,false,0,35,1,255,3,1020,0,8460,1,0,true,true,true,true
810d2138-7fff-4a8b-82fb-b077e473133c,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,882,ACTIVE_FOC_UP,612,false,0,0,2,255,1,0,17,0,9,53,true,true,true,true
8140317e-4dde-4029-8efa-45d969732c1c,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,850,ACTIVE_FOC_UP,612,false,0,0,2,255,1,0,16,0,12,53,true,true,true,true
815f9c34-d41d-4996-a4f0-a338f93f1f08,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,601,ACTIVE_PHYSICAL_DEFENCE_UP,608,false,0,0,1,255,1,0,11,0,12,1350,true,true,true,true
818e00a5-8cfd-4c0b-bad5-e72698ac9997,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,953,ACTIVE_BLOCK_RATE_UP,620,false,0,0,1,255,1,0,19,0,2,352,true,true,true,true
81b4c9a3-5836-49dc-a722-2ef19ceb28e9,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,994,ACTIVE_WILD_DEFENCE_UP,623,false,0,0,5,255,1,0,19,0,8,20,true,true,true,true
81b9ed0a-a6d0-466b-96aa-781b2dc92bfe,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,2020,고상 속성방어 % 상승,624,false,0,16,1,255,3,2600,0,10464,1,0,true,true,true,true
81bf3bc8-a255-49dd-a5b7-772bebe2744d,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,70,ACTIVE_CANDY_TOLERANCE_UP,642,true,0,0,3,255,1,0,1,0,0,44,false,false,false,false
81e4d403-04a7-432b-8474-e3e86c1e4650,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,991,ACTIVE_BLOCK_RATE_UP,620,false,0,0,1,255,1,0,19,0,8,352,true,true,true,true
822051aa-0681-450a-88e8-c88e9b12a196,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,231,ACTIVE_DEX_UP,613,false,0,0,3,255,1,0,4,0,10,44,true,true,true,true
82250e9e-cd37-4914-8a3d-f9a99634ebd1,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,787,ACTIVE_PHYSICAL_CRITICAL,632,false,0,0,5,255,1,0,15,0,9,21,true,true,true,true
8255ca92-b5be-46af-b47f-a082d775ecb1,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,543,ACTIVE_FOC_UP,612,false,0,0,2,255,1,0,10,0,11,53,true,true,true,true
825d145f-252a-46bd-91c1-681794ecb547,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,2014,명중률 상승,618,false,0,13,1,255,3,102,0,10243,1,0,true,true,true,true
8292b86f-d517-4885-9b59-006222928c17,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,647,ACTIVE_PHYSICAL_DEFENCE_UP,608,false,0,0,1,255,1,0,12,0,12,1350,true,true,true,true
8308858b-5d99-43fc-9232-ea0c9cb4d639,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,1084,ACTIVE_PARALYZE_TOLERANCE_UP,638,true,0,0,1,255,1,0,22,0,1,220,true,true,true,true
834db243-d596-4b79-8325-ebfa6253e7c5,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,193,ACTIVE_PHYSICAL_CRITICAL_DAMAGE_UP,658,false,0,0,4,255,1,0,4,0,2,28,true,true,true,true
83822391-383e-4e5c-94c6-21fcfe651978,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,759,ACTIVE_ENERGY_OFFENCE_UP,607,false,0,0,1,255,1,0,15,0,3,104,true,true,true,true
8384f320-b326-4231-b7fc-58a632cc0b01,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,802,ACTIVE_BLOCK_RATE_UP,620,false,0,0,1,255,1,0,15,0,12,352,true,true,true,true
8436ed85-fea8-4815-b77c-2329a246db74,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,432,ACTIVE_ATTACK_SPEED_UP,617,true,0,0,10,255,1,0,8,0,10,10,true,true,true,true
843e30fb-d59a-490f-af88-e81a38725ce5,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,84,ACTIVE_HONEST_OFFENCE_UP,672,false,0,7,13,255,1,0,1,0,0,8,false,false,false,false
84788b31-2837-4ee9-b076-8a03e8a66ab8,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,938,ACTIVE_BURN_DEFENCE,682,false,0,0,1,255,1,0,18,0,7,1350,true,true,true,true
84816c85-1c83-4924-8976-ede856564902,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,101,ACTIVE_ENERGY_CRITICAL,633,false,0,0,5,255,1,0,0,0,4,24,true,true,true,true
8493fbf6-5454-41cf-befa-7b48fe1fb7f9,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,762,ACTIVE_ENERGY_CRITICAL_DAMAGE_UP,659,false,0,0,4,255,1,0,15,0,3,32,true,true,true,true
849fcc60-412f-465e-bf56-212a4ba18efb,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,452,ACTIVE_FOC_UP,612,false,0,0,2,255,1,0,9,0,3,53,true,true,true,true
850849ba-8066-4198-8698-cf38d869eeda,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,4,ACTIVE_DEX_UP,613,false,0,4,5,255,1,0,1,0,0,22,false,false,false,false
85a789cb-9c1d-4d99-847c-8948978b620b,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,1086,ACTIVE_CONFUSE_TOLERANCE_UP,640,true,0,0,1,255,1,0,22,0,1,220,true,true,true,true
86051034-fde8-40fe-95db-b9e7945133ce,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,789,ACTIVE_DEX_UP,613,false,0,0,3,255,1,0,15,0,9,44,true,true,true,true
864ab9d4-74f8-4ba6-bb28-67a5b958144b,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,606,ACTIVE_FOC_UP,612,false,0,0,2,255,1,0,12,0,3,53,true,true,true,true
86591c45-a8eb-49b7-881f-d6a0404df729,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,91,ACTIVE_DEX_UP,613,false,0,0,3,255,1,0,0,0,1,44,true,true,true,true
8692a7db-ad46-46da-abf0-d50cf6758b86,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,695,ACTIVE_CON_UP,611,false,0,0,3,255,1,0,13,0,12,48,true,true,true,true
86b90ae4-7880-4339-ae0f-81b6c8b3c346,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,844,ACTIVE_DEX_UP,613,false,0,0,3,255,1,0,16,0,11,44,true,true,true,true
86c84bbb-f204-4d0d-b3b0-10dab0a6a69c,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,297,ACTIVE_ENERGY_OFFENCE_UP,607,false,0,0,1,255,1,0,6,0,3,104,true,true,true,true
874b558b-b802-4994-b3cb-1dd892a1321c,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,11,ACTIVE_ATTACK_RATE_UP,618,false,0,3,1,255,1,0,1,0,0,264,false,false,false,false
8784b984-c70d-4666-a7ef-87af1d4ad9a7,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,74,ACTIVE_STONE_KEEPTIME_DOWN,646,true,0,0,25,255,1,0,1,0,0,4,false,false,false,false
87eab1a9-f4cc-4108-87b8-76e8f02a141a,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,630,ACTIVE_CON_UP,611,false,0,0,3,255,1,0,12,0,8,48,true,true,true,true
88045333-67cb-4a01-a4b7-755ff44da738,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,908,ACTIVE_DEX_UP,613,false,0,0,3,255,1,0,18,0,3,44,true,true,true,true
8825d990-ee35-4a4c-8faa-f7ce0d0f40f8,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,151,ACTIVE_ATTACK_SPEED_UP,617,true,0,0,10,255,1,0,1,0,5,10,true,true,true,true
8836e880-9e53-4f74-919a-2e8a500f8658,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,661,ACTIVE_FOC_UP,612,false,0,0,2,255,1,0,13,0,5,53,true,true,true,true
8864e575-c214-4fea-bd97-06ca569dcaea,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,2047,속성 공격 능력 방어 능력 상승,667,false,0,30,1,255,3,2040,0,32,1,0,true,true,true,true
88b42d54-92b2-4d25-939d-b62cfa630e78,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,173,ACTIVE_DEX_UP,613,false,0,0,3,255,1,0,1,0,9,44,true,true,true,true
88c980ab-818a-4d81-9513-c5071d88b5e3,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,230,ACTIVE_ENERGY_CRITICAL_DAMAGE_UP,659,false,0,0,4,255,1,0,4,0,10,32,true,true,true,true
88d18e16-820a-413e-9bd0-bd7cc25c9a0f,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,764,ACTIVE_ENERGY_CRITICAL_DAMAGE_UP,659,false,0,0,4,255,1,0,15,0,4,32,true,true,true,true
896c26c2-0748-4b3d-b825-01f27235b8fb,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,363,ACTIVE_ATTACK_RATE_UP,618,false,0,0,1,255,1,0,7,0,7,528,true,true,true,true
898a41b6-4d73-4693-b308-43e09c6de413,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,1065,ACTIVE_SOL_UP,614,false,0,0,2,255,1,0,21,0,1,53,true,true,true,true
89a556b0-a18f-42bc-bd54-a5d01d7b24cb,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,16,ACTIVE_BLOCK_RATE_UP,620,false,0,4,1,255,1,0,1,0,0,176,false,false,false,false
89f1776a-7ad8-4f4e-96d3-1515fb3fcb18,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,372,ACTIVE_ENERGY_CRITICAL,633,false,0,0,5,255,1,0,7,0,9,24,true,true,true,true
89fbb1c9-d206-48a1-bac6-646e5f840bb9,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,2016,방어율 상승,620,false,0,15,1,255,3,51,0,28,1,0,true,true,true,true
8a0be108-c003-4ab6-a5c8-d3d2a5a87e7c,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,437,ACTIVE_SOL_UP,614,false,0,0,2,255,1,0,8,0,11,53,true,true,true,true
8a22115c-538f-4f29-bd63-5720a84438f7,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,876,ACTIVE_CON_UP,611,false,0,0,3,255,1,0,17,0,8,48,true,true,true,true
8a2a878a-9742-4280-92f6-e224930ba156,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,2030,스킬 재사용 시간 % 감소,635,false,0,24,1,255,3,1020,0,9248,1,0,true,true,true,true
8a71bec2-9889-483c-acbc-da60066d7211,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,48,ACTIVE_FUNNY_DEFENCE_UP,625,false,0,0,10,255,1,0,1,0,0,10,false,false,false,false
8aa34f42-2e9a-473a-b9d1-34170f63cb81,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,596,ACTIVE_CON_UP,611,false,0,0,3,255,1,0,11,0,11,48,true,true,true,true
8af57d11-89d7-46e4-921f-f8f03fb41aa6,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,1042,ACTIVE_HONEST_DEFENCE_UP,621,false,0,0,5,255,1,0,20,0,8,20,true,true,true,true
8b5c0124-8675-4d48-a776-ce950d32a900,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,417,ACTIVE_ATTACK_RATE_UP,618,false,0,0,1,255,1,0,8,0,7,528,true,true,true,true
8bcb8ebd-0813-4e5c-aca9-6f8392f1afa3,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,273,ACTIVE_PHYSICAL_CRITICAL,632,false,0,0,5,255,1,0,5,0,7,21,true,true,true,true
8be6bf76-e4f2-44de-8150-a6ae98c3b5ee,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,563,ACTIVE_ENERGY_CRITICAL,633,false,0,0,5,255,1,0,11,0,4,24,true,true,true,true
8c299764-b10d-4e1b-b2ad-427206a2f1f2,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,282,ACTIVE_FOC_UP,612,false,0,0,2,255,1,0,5,0,9,53,true,true,true,true
8c88abf8-0694-40e6-9378-e9c329cd7eea,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,707,ACTIVE_SOL_UP,614,false,0,0,2,255,1,0,14,0,3,53,true,true,true,true
8c9cd768-f24a-40c1-841f-9b89e3d260dd,8c2c4969-64c8-4755-a6af-286a2dfcb5ef,2026-01-12 12:20:44.646072,2026-01-12 12:20:44.646072,700,ACTIVE_PHYSICAL_CRITICAL_DAMAGE_UP,658,false,0,0,4,255,1,0,14,0,1,28,true,true,true,true
